student_id,subject,season,test_date,scale_score,perf_level
200343,ELA,Spring,2025-04-18,649.1,Below
200343,Math,Fall,2024-10-12,729.3,Proficient
200343,Math,Spring,2025-04-18,720.5,Proficient
200165,ELA,Fall,2024-10-08,718.5,Proficient
200165,ELA,Spring,2025-04-23,621.5,Below
200165,Math,Fall,2024-10-15,754.4,Advanced
200165,Math,Spring,2025-04-13,636.8,Below
200545,ELA,Fall,2024-10-14,671.8,Approaching
200545,ELA,Spring,2025-04-19,696.8,Approaching
200545,Math,Fall,2024-10-08,761.9,Advanced
200545,Math,Spring,2025-04-19,659.0,Approaching
200559,ELA,Fall,2024-10-12,634.1,Below
200559,ELA,Spring,2025-04-17,736.2,Proficient
200559,Math,Fall,2024-10-20,696.1,Approaching
200559,Math,Spring,2025-04-16,720.0,Proficient
200682,ELA,Fall,2024-10-12,724.6,Proficient
200682,ELA,Spring,2025-04-18,729.5,Proficient
200682,Math,Fall,2024-10-19,667.8,Approaching
200682,Math,Spring,2025-04-16,648.7,Below
200213,ELA,Fall,2024-10-16,630.1,Below
200213,ELA,Spring,2025-04-26,688.3,Approaching
200213,Math,Fall,2024-10-11,800.7,Advanced
200213,Math,Spring,2025-04-15,739.8,Proficient
200773,ELA,Fall,2024-10-10,693.5,Approaching
200773,ELA,Spring,2025-04-20,673.0,Approaching
200773,Math,Fall,2024-10-08,722.6,Proficient
200773,Math,Spring,2025-04-19,812.7,Advanced
200365,ELA,Fall,2024-10-08,757.0,Advanced
200365,ELA,Spring,2025-04-14,763.8,Advanced
200365,Math,Fall,2024-10-16,746.8,Proficient
200365,Math,Spring,2025-04-16,602.1,Below
200558,ELA,Fall,2024-10-08,619.8,Below
200558,ELA,Spring,2025-04-13,674.1,Approaching
200558,Math,Fall,2024-10-20,676.5,Approaching
200558,Math,Spring,2025-04-23,729.7,Proficient
200295,ELA,Fall,2024-10-17,647.6,Below
200295,ELA,Spring,2025-04-15,739.6,Proficient
200295,Math,Fall,2024-10-09,774.2,Advanced
200295,Math,Spring,2025-04-13,743.4,Proficient
200388,ELA,Fall,2024-10-18,718.4,Proficient
200388,ELA,Spring,2025-04-20,678.7,Approaching
200388,Math,Fall,2024-10-15,772.5,Advanced
200388,Math,Spring,2025-04-20,719.5,Proficient
200795,ELA,Fall,2024-10-14,596.3,Below
200795,ELA,Spring,2025-04-17,754.2,Advanced
200795,Math,Fall,2024-10-20,829.3,Advanced
200795,Math,Spring,2025-04-19,731.0,Proficient
200108,ELA,Fall,2024-10-13,625.7,Below
200108,ELA,Spring,2025-04-23,729.2,Proficient
200108,Math,Fall,2024-10-20,651.6,Approaching
200108,Math,Spring,2025-04-13,725.9,Proficient
200033,ELA,Fall,2024-10-08,537.3,Below
200033,ELA,Spring,2025-04-23,643.2,Below
200033,Math,Fall,2024-10-10,725.9,Proficient
200033,Math,Spring,2025-04-26,758.9,Advanced
200132,ELA,Fall,2024-10-15,745.7,Proficient
200132,ELA,Spring,2025-04-21,730.7,Proficient
200132,Math,Fall,2024-10-16,657.2,Approaching
200132,Math,Spring,2025-04-16,651.4,Approaching
200363,ELA,Fall,2024-10-16,787.1,Advanced
200363,ELA,Spring,2025-04-23,670.4,Approaching
200363,Math,Fall,2024-10-09,712.5,Proficient
200363,Math,Spring,2025-04-24,770.7,Advanced
200386,ELA,Fall,2024-10-16,663.0,Approaching
200386,ELA,Spring,2025-04-16,701.8,Proficient
200386,Math,Fall,2024-10-11,693.4,Approaching
200386,Math,Spring,2025-04-26,744.5,Proficient
200066,ELA,Fall,2024-10-15,675.9,Approaching
200066,ELA,Spring,2025-04-21,744.3,Proficient
200066,Math,Fall,2024-10-16,726.5,Proficient
200066,Math,Spring,2025-04-15,776.5,Advanced
200316,ELA,Fall,2024-10-11,653.2,Approaching
200316,ELA,Spring,2025-04-24,679.7,Approaching
200316,Math,Fall,2024-10-20,679.2,Approaching
200316,Math,Spring,2025-04-13,731.3,Proficient
200131,ELA,Fall,2024-10-12,644.9,Below
200131,ELA,Spring,2025-04-19,787.1,Advanced
200131,Math,Fall,2024-10-13,774.3,Advanced
200131,Math,Spring,2025-04-23,656.9,Approaching
200348,ELA,Fall,2024-10-09,581.5,Below
200348,ELA,Spring,2025-04-25,777.4,Advanced
200348,Math,Fall,2024-10-19,685.5,Approaching
200348,Math,Spring,2025-04-26,747.4,Proficient
200427,ELA,Fall,2024-10-08,665.9,Approaching
200427,ELA,Spring,2025-04-14,722.6,Proficient
200427,Math,Fall,2024-10-20,735.7,Proficient
200427,Math,Spring,2025-04-26,689.0,Approaching
200244,ELA,Fall,2024-10-12,644.9,Below
200244,ELA,Spring,2025-04-25,686.0,Approaching
200244,Math,Fall,2024-10-19,703.1,Proficient
200244,Math,Spring,2025-04-26,682.9,Approaching
200236,ELA,Fall,2024-10-09,705.5,Proficient
200236,ELA,Spring,2025-04-14,696.6,Approaching
200236,Math,Fall,2024-10-08,728.9,Proficient
200236,Math,Spring,2025-04-21,706.7,Proficient
200481,ELA,Fall,2024-10-10,706.4,Proficient
200481,ELA,Spring,2025-04-21,712.9,Proficient
200481,Math,Fall,2024-10-19,748.4,Proficient
200481,Math,Spring,2025-04-22,691.8,Approaching
200281,ELA,Fall,2024-10-10,710.4,Proficient
200281,ELA,Spring,2025-04-16,733.9,Proficient
200281,Math,Fall,2024-10-14,658.8,Approaching
200281,Math,Spring,2025-04-16,715.5,Proficient
200565,ELA,Fall,2024-10-13,670.0,Approaching
200565,ELA,Spring,2025-04-14,672.4,Approaching
200565,Math,Fall,2024-10-17,704.4,Proficient
200565,Math,Spring,2025-04-25,726.4,Proficient
200648,ELA,Fall,2024-10-19,669.1,Approaching
200648,ELA,Spring,2025-04-26,596.4,Below
200648,Math,Fall,2024-10-09,700.3,Proficient
200648,Math,Spring,2025-04-20,701.0,Proficient
200417,ELA,Fall,2024-10-14,752.9,Advanced
200417,ELA,Spring,2025-04-22,765.4,Advanced
200417,Math,Fall,2024-10-10,645.8,Below
200417,Math,Spring,2025-04-23,723.8,Proficient
200153,ELA,Fall,2024-10-21,660.9,Approaching
200153,ELA,Spring,2025-04-22,645.2,Below
200153,Math,Fall,2024-10-08,741.6,Proficient
200153,Math,Spring,2025-04-23,679.6,Approaching
200619,ELA,Fall,2024-10-13,694.6,Approaching
200619,ELA,Spring,2025-04-21,652.4,Approaching
200619,Math,Fall,2024-10-08,706.5,Proficient
200619,Math,Spring,2025-04-25,716.7,Proficient
200045,ELA,Fall,2024-10-14,732.3,Proficient
200045,ELA,Spring,2025-04-14,613.2,Below
200045,Math,Fall,2024-10-09,727.4,Proficient
200045,Math,Spring,2025-04-26,730.2,Proficient
200346,ELA,Fall,2024-10-17,688.5,Approaching
200346,ELA,Spring,2025-04-16,639.5,Below
200346,Math,Fall,2024-10-11,680.6,Approaching
200346,Math,Spring,2025-04-24,777.7,Advanced
200120,ELA,Fall,2024-10-18,688.7,Approaching
200120,ELA,Spring,2025-04-18,745.2,Proficient
200120,Math,Fall,2024-10-13,744.5,Proficient
200120,Math,Spring,2025-04-17,679.8,Approaching
200089,ELA,Fall,2024-10-08,724.2,Proficient
200089,ELA,Spring,2025-04-16,688.8,Approaching
200089,Math,Fall,2024-10-09,665.8,Approaching
200089,Math,Spring,2025-04-13,682.7,Approaching
200107,ELA,Fall,2024-10-10,729.2,Proficient
200107,ELA,Spring,2025-04-19,672.0,Approaching
200107,Math,Fall,2024-10-14,681.6,Approaching
200107,Math,Spring,2025-04-18,750.0,Advanced
200442,ELA,Fall,2024-10-15,585.3,Below
200442,ELA,Spring,2025-04-23,812.6,Advanced
200442,Math,Fall,2024-10-20,734.5,Proficient
200442,Math,Spring,2025-04-15,744.4,Proficient
200563,ELA,Fall,2024-10-11,560.5,Below
200563,ELA,Spring,2025-04-15,695.8,Approaching
200563,Math,Fall,2024-10-09,699.7,Approaching
200563,Math,Spring,2025-04-15,657.2,Approaching
200196,ELA,Fall,2024-10-15,668.9,Approaching
200196,ELA,Spring,2025-04-25,792.0,Advanced
200196,Math,Fall,2024-10-13,654.8,Approaching
200196,Math,Spring,2025-04-17,754.0,Advanced
200466,ELA,Fall,2024-10-12,665.3,Approaching
200466,ELA,Spring,2025-04-22,697.3,Approaching
200466,Math,Fall,2024-10-14,773.9,Advanced
200466,Math,Spring,2025-04-24,699.0,Approaching
200035,ELA,Fall,2024-10-18,578.8,Below
200035,ELA,Spring,2025-04-25,660.4,Approaching
200035,Math,Fall,2024-10-12,702.4,Proficient
200035,Math,Spring,2025-04-23,759.4,Advanced
200461,ELA,Fall,2024-10-14,613.1,Below
200461,ELA,Spring,2025-04-13,674.7,Approaching
200461,Math,Fall,2024-10-17,765.8,Advanced
200461,Math,Spring,2025-04-16,647.9,Below
200512,ELA,Fall,2024-10-18,673.8,Approaching
200512,ELA,Spring,2025-04-18,716.5,Proficient
200512,Math,Fall,2024-10-11,733.8,Proficient
200512,Math,Spring,2025-04-19,688.2,Approaching
200007,ELA,Fall,2024-10-20,654.0,Approaching
200007,ELA,Spring,2025-04-16,737.2,Proficient
200007,Math,Fall,2024-10-12,676.5,Approaching
200007,Math,Spring,2025-04-24,733.1,Proficient
200423,ELA,Fall,2024-10-08,730.6,Proficient
200423,ELA,Spring,2025-04-25,726.1,Proficient
200423,Math,Fall,2024-10-19,682.8,Approaching
200423,Math,Spring,2025-04-24,738.5,Proficient
200754,ELA,Fall,2024-10-08,704.2,Proficient
200754,ELA,Spring,2025-04-13,722.1,Proficient
200754,Math,Fall,2024-10-17,748.5,Proficient
200754,Math,Spring,2025-04-14,753.6,Advanced
200040,ELA,Fall,2024-10-08,725.8,Proficient
200040,ELA,Spring,2025-04-24,735.7,Proficient
200040,Math,Fall,2024-10-11,668.0,Approaching
200040,Math,Spring,2025-04-21,660.8,Approaching
200140,ELA,Fall,2024-10-14,709.5,Proficient
200140,ELA,Spring,2025-04-26,706.0,Proficient
200140,Math,Fall,2024-10-10,652.4,Approaching
200140,Math,Spring,2025-04-13,814.4,Advanced
200505,ELA,Fall,2024-10-16,767.0,Advanced
200505,ELA,Spring,2025-04-19,731.3,Proficient
200505,Math,Fall,2024-10-19,672.1,Approaching
200505,Math,Spring,2025-04-22,766.8,Advanced
200253,ELA,Fall,2024-10-18,754.9,Advanced
200253,ELA,Spring,2025-04-18,660.4,Approaching
200253,Math,Fall,2024-10-19,718.2,Proficient
200253,Math,Spring,2025-04-18,683.3,Approaching
200143,ELA,Fall,2024-10-09,716.3,Proficient
200143,ELA,Spring,2025-04-15,753.4,Advanced
200143,Math,Fall,2024-10-19,670.9,Approaching
200143,Math,Spring,2025-04-21,762.6,Advanced
200247,ELA,Fall,2024-10-08,669.0,Approaching
200247,ELA,Spring,2025-04-19,654.0,Approaching
200247,Math,Fall,2024-10-11,780.5,Advanced
200247,Math,Spring,2025-04-13,678.2,Approaching
200121,ELA,Fall,2024-10-08,738.6,Proficient
200121,ELA,Spring,2025-04-13,777.5,Advanced
200121,Math,Fall,2024-10-13,728.0,Proficient
200121,Math,Spring,2025-04-20,816.4,Advanced
200426,ELA,Fall,2024-10-19,691.0,Approaching
200426,ELA,Spring,2025-04-17,670.9,Approaching
200426,Math,Fall,2024-10-08,806.7,Advanced
200426,Math,Spring,2025-04-20,774.7,Advanced
200458,ELA,Fall,2024-10-11,744.5,Proficient
200458,ELA,Spring,2025-04-17,701.8,Proficient
200458,Math,Fall,2024-10-10,681.4,Approaching
200458,Math,Spring,2025-04-15,761.1,Advanced
200359,ELA,Fall,2024-10-19,721.6,Proficient
200359,ELA,Spring,2025-04-13,697.7,Approaching
200359,Math,Fall,2024-10-10,735.4,Proficient
200359,Math,Spring,2025-04-20,796.0,Advanced
200099,ELA,Fall,2024-10-19,729.9,Proficient
200099,ELA,Spring,2025-04-15,730.9,Proficient
200099,Math,Fall,2024-10-10,759.5,Advanced
200099,Math,Spring,2025-04-24,734.0,Proficient
200756,ELA,Fall,2024-10-15,748.8,Proficient
200756,ELA,Spring,2025-04-23,622.0,Below
200756,Math,Fall,2024-10-19,654.1,Approaching
200756,Math,Spring,2025-04-17,650.6,Approaching
200485,ELA,Fall,2024-10-10,721.5,Proficient
200485,ELA,Spring,2025-04-22,663.0,Approaching
200485,Math,Fall,2024-10-19,681.6,Approaching
200485,Math,Spring,2025-04-22,767.7,Advanced
200439,ELA,Fall,2024-10-08,687.3,Approaching
200439,ELA,Spring,2025-04-26,634.3,Below
200439,Math,Fall,2024-10-14,754.1,Advanced
200439,Math,Spring,2025-04-15,698.2,Approaching
200673,ELA,Fall,2024-10-08,730.5,Proficient
200673,ELA,Spring,2025-04-14,730.3,Proficient
200673,Math,Fall,2024-10-10,663.9,Approaching
200673,Math,Spring,2025-04-14,809.3,Advanced
200538,ELA,Fall,2024-10-12,718.2,Proficient
200538,ELA,Spring,2025-04-21,687.0,Approaching
200538,Math,Fall,2024-10-16,703.7,Proficient
200538,Math,Spring,2025-04-19,736.4,Proficient
200124,ELA,Fall,2024-10-10,710.6,Proficient
200124,ELA,Spring,2025-04-26,706.5,Proficient
200124,Math,Fall,2024-10-08,888.1,Advanced
200124,Math,Spring,2025-04-22,698.5,Approaching
200644,ELA,Fall,2024-10-17,696.9,Approaching
200644,ELA,Spring,2025-04-25,637.5,Below
200644,Math,Fall,2024-10-10,772.7,Advanced
200644,Math,Spring,2025-04-15,702.7,Proficient
200721,ELA,Fall,2024-10-15,748.3,Proficient
200721,ELA,Spring,2025-04-24,739.6,Proficient
200721,Math,Fall,2024-10-10,746.3,Proficient
200721,Math,Spring,2025-04-24,685.3,Approaching
200541,ELA,Fall,2024-10-08,760.8,Advanced
200541,ELA,Spring,2025-04-17,703.2,Proficient
200541,Math,Fall,2024-10-15,717.6,Proficient
200541,Math,Spring,2025-04-13,745.3,Proficient
200750,ELA,Fall,2024-10-17,836.9,Advanced
200750,ELA,Spring,2025-04-21,698.5,Approaching
200750,Math,Fall,2024-10-11,649.2,Below
200750,Math,Spring,2025-04-13,641.7,Below
200141,ELA,Fall,2024-10-19,624.4,Below
200141,ELA,Spring,2025-04-20,700.0,Proficient
200141,Math,Fall,2024-10-14,657.8,Approaching
200141,Math,Spring,2025-04-17,710.7,Proficient
200536,ELA,Fall,2024-10-17,778.4,Advanced
200536,ELA,Spring,2025-04-19,667.5,Approaching
200536,Math,Fall,2024-10-18,711.2,Proficient
200536,Math,Spring,2025-04-22,698.6,Approaching
200166,ELA,Fall,2024-10-21,684.3,Approaching
200166,ELA,Spring,2025-04-22,690.6,Approaching
200166,Math,Fall,2024-10-20,741.7,Proficient
200166,Math,Spring,2025-04-24,637.8,Below
200021,ELA,Fall,2024-10-08,719.2,Proficient
200021,ELA,Spring,2025-04-23,770.5,Advanced
200021,Math,Fall,2024-10-16,720.4,Proficient
200021,Math,Spring,2025-04-24,680.9,Approaching
200302,ELA,Fall,2024-10-16,580.7,Below
200302,ELA,Spring,2025-04-13,620.9,Below
200302,Math,Fall,2024-10-17,807.8,Advanced
200302,Math,Spring,2025-04-19,717.0,Proficient
200626,ELA,Fall,2024-10-12,692.4,Approaching
200626,ELA,Spring,2025-04-24,711.9,Proficient
200626,Math,Fall,2024-10-18,767.5,Advanced
200626,Math,Spring,2025-04-14,688.7,Approaching
200436,ELA,Fall,2024-10-11,693.8,Approaching
200436,ELA,Spring,2025-04-15,721.7,Proficient
200436,Math,Fall,2024-10-15,783.0,Advanced
200436,Math,Spring,2025-04-26,759.8,Advanced
200049,ELA,Fall,2024-10-16,673.0,Approaching
200049,ELA,Spring,2025-04-24,699.5,Approaching
200049,Math,Fall,2024-10-11,723.8,Proficient
200049,Math,Spring,2025-04-16,708.4,Proficient
200731,ELA,Fall,2024-10-10,806.0,Advanced
200731,ELA,Spring,2025-04-15,612.6,Below
200731,Math,Fall,2024-10-16,681.2,Approaching
200731,Math,Spring,2025-04-17,713.6,Proficient
200561,ELA,Fall,2024-10-09,646.2,Below
200561,ELA,Spring,2025-04-21,722.3,Proficient
200561,Math,Fall,2024-10-13,720.7,Proficient
200561,Math,Spring,2025-04-15,761.7,Advanced
200273,ELA,Fall,2024-10-11,675.8,Approaching
200273,ELA,Spring,2025-04-19,795.1,Advanced
200273,Math,Fall,2024-10-13,743.6,Proficient
200273,Math,Spring,2025-04-18,784.5,Advanced
200379,ELA,Fall,2024-10-10,774.4,Advanced
200379,ELA,Spring,2025-04-22,712.9,Proficient
200379,Math,Fall,2024-10-21,747.6,Proficient
200379,Math,Spring,2025-04-16,775.8,Advanced
200607,ELA,Fall,2024-10-09,785.9,Advanced
200607,ELA,Spring,2025-04-16,703.9,Proficient
200607,Math,Fall,2024-10-13,718.1,Proficient
200607,Math,Spring,2025-04-26,727.1,Proficient
200433,ELA,Fall,2024-10-19,653.3,Approaching
200433,ELA,Spring,2025-04-24,702.0,Proficient
200433,Math,Fall,2024-10-10,757.3,Advanced
200433,Math,Spring,2025-04-23,678.4,Approaching
200625,ELA,Fall,2024-10-16,639.7,Below
200625,ELA,Spring,2025-04-15,793.4,Advanced
200625,Math,Fall,2024-10-13,724.1,Proficient
200625,Math,Spring,2025-04-22,676.8,Approaching
200382,ELA,Fall,2024-10-10,646.3,Below
200382,ELA,Spring,2025-04-20,666.7,Approaching
200382,Math,Fall,2024-10-19,770.9,Advanced
200382,Math,Spring,2025-04-18,758.9,Advanced
200050,ELA,Fall,2024-10-11,704.8,Proficient
200050,ELA,Spring,2025-04-25,742.2,Proficient
200050,Math,Fall,2024-10-18,634.1,Below
200050,Math,Spring,2025-04-19,812.8,Advanced
200734,ELA,Fall,2024-10-20,712.8,Proficient
200734,ELA,Spring,2025-04-19,660.8,Approaching
200734,Math,Fall,2024-10-13,675.5,Approaching
200734,Math,Spring,2025-04-18,733.4,Proficient
200444,ELA,Fall,2024-10-11,728.3,Proficient
200444,ELA,Spring,2025-04-13,754.9,Advanced
200444,Math,Fall,2024-10-09,735.0,Proficient
200444,Math,Spring,2025-04-22,692.4,Approaching
200479,ELA,Fall,2024-10-17,748.8,Proficient
200479,ELA,Spring,2025-04-18,650.5,Approaching
200479,Math,Fall,2024-10-12,641.2,Below
200479,Math,Spring,2025-04-20,799.0,Advanced
200580,ELA,Fall,2024-10-12,625.8,Below
200580,ELA,Spring,2025-04-19,749.6,Proficient
200580,Math,Fall,2024-10-13,738.2,Proficient
200580,Math,Spring,2025-04-23,697.0,Approaching
200695,ELA,Fall,2024-10-16,718.3,Proficient
200695,ELA,Spring,2025-04-15,687.5,Approaching
200695,Math,Fall,2024-10-10,711.7,Proficient
200695,Math,Spring,2025-04-25,688.8,Approaching
200761,ELA,Fall,2024-10-11,648.5,Below
200761,ELA,Spring,2025-04-22,743.7,Proficient
200761,Math,Fall,2024-10-09,762.9,Advanced
200761,Math,Spring,2025-04-21,709.0,Proficient
200228,ELA,Fall,2024-10-18,684.4,Approaching
200228,ELA,Spring,2025-04-20,746.7,Proficient
200228,Math,Fall,2024-10-09,679.8,Approaching
200228,Math,Spring,2025-04-16,634.3,Below
200557,ELA,Fall,2024-10-10,758.1,Advanced
200557,ELA,Spring,2025-04-17,735.6,Proficient
200557,Math,Fall,2024-10-15,692.8,Approaching
200557,Math,Spring,2025-04-14,672.3,Approaching
200149,ELA,Fall,2024-10-13,738.1,Proficient
200149,ELA,Spring,2025-04-17,712.6,Proficient
200149,Math,Fall,2024-10-19,694.7,Approaching
200149,Math,Spring,2025-04-25,763.1,Advanced
200646,ELA,Fall,2024-10-13,661.5,Approaching
200646,ELA,Spring,2025-04-26,660.8,Approaching
200646,Math,Fall,2024-10-16,672.7,Approaching
200646,Math,Spring,2025-04-20,702.9,Proficient
200129,ELA,Fall,2024-10-09,713.9,Proficient
200129,ELA,Spring,2025-04-26,726.9,Proficient
200129,Math,Fall,2024-10-14,655.5,Approaching
200129,Math,Spring,2025-04-19,804.3,Advanced
200723,ELA,Fall,2024-10-19,678.1,Approaching
200723,ELA,Spring,2025-04-26,639.1,Below
200723,Math,Fall,2024-10-11,797.3,Advanced
200723,Math,Spring,2025-04-14,744.7,Proficient
200266,ELA,Fall,2024-10-19,653.6,Approaching
200266,ELA,Spring,2025-04-20,678.2,Approaching
200266,Math,Fall,2024-10-08,699.4,Approaching
200266,Math,Spring,2025-04-16,723.9,Proficient
200353,ELA,Fall,2024-10-18,659.3,Approaching
200353,ELA,Spring,2025-04-16,676.5,Approaching
200353,Math,Fall,2024-10-15,750.1,Advanced
200353,Math,Spring,2025-04-21,700.1,Proficient
200419,ELA,Fall,2024-10-21,681.3,Approaching
200419,ELA,Spring,2025-04-14,731.0,Proficient
200419,Math,Fall,2024-10-13,799.6,Advanced
200419,Math,Spring,2025-04-16,735.0,Proficient
200285,ELA,Fall,2024-10-12,668.5,Approaching
200285,ELA,Spring,2025-04-15,737.1,Proficient
200285,Math,Fall,2024-10-21,700.6,Proficient
200285,Math,Spring,2025-04-25,696.7,Approaching
200344,ELA,Fall,2024-10-18,718.8,Proficient
200344,ELA,Spring,2025-04-20,669.9,Approaching
200344,Math,Fall,2024-10-11,668.1,Approaching
200344,Math,Spring,2025-04-17,844.2,Advanced
200450,ELA,Fall,2024-10-11,594.4,Below
200450,ELA,Spring,2025-04-26,750.9,Advanced
200450,Math,Fall,2024-10-11,760.2,Advanced
200450,Math,Spring,2025-04-20,657.4,Approaching
200293,ELA,Fall,2024-10-19,663.2,Approaching
200293,ELA,Spring,2025-04-14,655.1,Approaching
200293,Math,Fall,2024-10-08,671.3,Approaching
200293,Math,Spring,2025-04-16,683.5,Approaching
200713,ELA,Fall,2024-10-17,712.8,Proficient
200713,ELA,Spring,2025-04-13,723.9,Proficient
200713,Math,Fall,2024-10-20,759.8,Advanced
200713,Math,Spring,2025-04-15,622.3,Below
200368,ELA,Fall,2024-10-12,650.1,Approaching
200368,ELA,Spring,2025-04-14,665.9,Approaching
200368,Math,Fall,2024-10-10,722.9,Proficient
200368,Math,Spring,2025-04-26,732.3,Proficient
200704,ELA,Fall,2024-10-21,665.3,Approaching
200704,ELA,Spring,2025-04-25,736.8,Proficient
200704,Math,Fall,2024-10-16,746.7,Proficient
200704,Math,Spring,2025-04-16,654.5,Approaching
200053,ELA,Fall,2024-10-15,748.9,Proficient
200053,ELA,Spring,2025-04-17,669.3,Approaching
200053,Math,Fall,2024-10-12,780.3,Advanced
200053,Math,Spring,2025-04-14,726.5,Proficient
200396,ELA,Fall,2024-10-09,675.5,Approaching
200396,ELA,Spring,2025-04-17,651.9,Approaching
200396,Math,Fall,2024-10-12,676.3,Approaching
200396,Math,Spring,2025-04-26,672.0,Approaching
200788,ELA,Fall,2024-10-18,753.8,Advanced
200788,ELA,Spring,2025-04-24,819.5,Advanced
200788,Math,Fall,2024-10-15,709.1,Proficient
200788,Math,Spring,2025-04-24,688.2,Approaching
200138,ELA,Fall,2024-10-08,804.4,Advanced
200138,ELA,Spring,2025-04-14,722.7,Proficient
200138,Math,Fall,2024-10-21,665.3,Approaching
200138,Math,Spring,2025-04-15,684.9,Approaching
200686,ELA,Fall,2024-10-08,678.6,Approaching
200686,ELA,Spring,2025-04-16,765.6,Advanced
200686,Math,Fall,2024-10-10,783.4,Advanced
200686,Math,Spring,2025-04-18,683.1,Approaching
200441,ELA,Fall,2024-10-12,672.0,Approaching
200441,ELA,Spring,2025-04-18,749.1,Proficient
200441,Math,Fall,2024-10-19,775.4,Advanced
200441,Math,Spring,2025-04-22,880.4,Advanced
200334,ELA,Fall,2024-10-19,723.2,Proficient
200334,ELA,Spring,2025-04-18,856.5,Advanced
200334,Math,Fall,2024-10-19,655.1,Approaching
200334,Math,Spring,2025-04-26,660.4,Approaching
200599,ELA,Fall,2024-10-20,772.1,Advanced
200599,ELA,Spring,2025-04-14,720.5,Proficient
200599,Math,Fall,2024-10-13,620.4,Below
200599,Math,Spring,2025-04-14,672.4,Approaching
200757,ELA,Fall,2024-10-21,694.5,Approaching
200757,ELA,Spring,2025-04-24,638.0,Below
200757,Math,Fall,2024-10-12,826.3,Advanced
200757,Math,Spring,2025-04-20,639.7,Below
200358,ELA,Fall,2024-10-12,704.8,Proficient
200358,ELA,Spring,2025-04-19,636.6,Below
200358,Math,Fall,2024-10-09,689.9,Approaching
200358,Math,Spring,2025-04-13,688.3,Approaching
200627,ELA,Fall,2024-10-19,720.9,Proficient
200627,ELA,Spring,2025-04-21,614.5,Below
200627,Math,Fall,2024-10-14,623.1,Below
200627,Math,Spring,2025-04-21,702.8,Proficient
200326,ELA,Fall,2024-10-17,612.8,Below
200326,ELA,Spring,2025-04-25,625.1,Below
200326,Math,Fall,2024-10-20,688.9,Approaching
200326,Math,Spring,2025-04-21,729.0,Proficient
200232,ELA,Fall,2024-10-13,678.0,Approaching
200232,ELA,Spring,2025-04-26,582.0,Below
200232,Math,Fall,2024-10-16,771.9,Advanced
200232,Math,Spring,2025-04-26,734.9,Proficient
200155,ELA,Fall,2024-10-21,641.4,Below
200155,ELA,Spring,2025-04-13,703.1,Proficient
200155,Math,Fall,2024-10-16,741.2,Proficient
200155,Math,Spring,2025-04-16,685.3,Approaching
200416,ELA,Fall,2024-10-09,682.8,Approaching
200416,ELA,Spring,2025-04-25,684.4,Approaching
200416,Math,Fall,2024-10-09,654.6,Approaching
200416,Math,Spring,2025-04-19,759.4,Advanced
200687,ELA,Fall,2024-10-08,687.5,Approaching
200687,ELA,Spring,2025-04-13,619.0,Below
200687,Math,Fall,2024-10-13,763.9,Advanced
200687,Math,Spring,2025-04-22,773.0,Advanced
200671,ELA,Fall,2024-10-08,649.7,Below
200671,ELA,Spring,2025-04-19,749.8,Proficient
200671,Math,Fall,2024-10-12,732.5,Proficient
200671,Math,Spring,2025-04-22,684.8,Approaching
200796,ELA,Fall,2024-10-11,857.1,Advanced
200796,ELA,Spring,2025-04-25,728.6,Proficient
200796,Math,Fall,2024-10-09,768.6,Advanced
200796,Math,Spring,2025-04-19,765.2,Advanced
200299,ELA,Fall,2024-10-20,847.8,Advanced
200299,ELA,Spring,2025-04-25,727.0,Proficient
200299,Math,Fall,2024-10-09,848.3,Advanced
200299,Math,Spring,2025-04-14,683.4,Approaching
200469,ELA,Fall,2024-10-17,782.8,Advanced
200469,ELA,Spring,2025-04-13,643.1,Below
200469,Math,Fall,2024-10-12,604.9,Below
200469,Math,Spring,2025-04-19,670.6,Approaching
200062,ELA,Fall,2024-10-09,817.5,Advanced
200062,ELA,Spring,2025-04-21,636.5,Below
200062,Math,Fall,2024-10-14,715.0,Proficient
200062,Math,Spring,2025-04-14,815.8,Advanced
200503,ELA,Fall,2024-10-19,786.7,Advanced
200503,ELA,Spring,2025-04-24,719.4,Proficient
200503,Math,Fall,2024-10-08,694.2,Approaching
200503,Math,Spring,2025-04-16,767.1,Advanced
200794,ELA,Fall,2024-10-11,665.6,Approaching
200794,ELA,Spring,2025-04-23,726.4,Proficient
200794,Math,Fall,2024-10-09,637.6,Below
200794,Math,Spring,2025-04-16,722.5,Proficient
200283,ELA,Fall,2024-10-09,746.9,Proficient
200283,ELA,Spring,2025-04-24,681.3,Approaching
200283,Math,Fall,2024-10-08,690.6,Approaching
200283,Math,Spring,2025-04-17,760.2,Advanced
200498,ELA,Fall,2024-10-17,707.8,Proficient
200498,ELA,Spring,2025-04-16,652.3,Approaching
200498,Math,Fall,2024-10-15,670.5,Approaching
200498,Math,Spring,2025-04-18,762.9,Advanced
200777,ELA,Fall,2024-10-19,553.4,Below
200777,ELA,Spring,2025-04-17,697.8,Approaching
200777,Math,Fall,2024-10-12,722.8,Proficient
200777,Math,Spring,2025-04-15,700.5,Proficient
200482,ELA,Fall,2024-10-09,781.0,Advanced
200482,ELA,Spring,2025-04-22,768.0,Advanced
200482,Math,Fall,2024-10-16,735.5,Proficient
200482,Math,Spring,2025-04-21,752.5,Advanced
200111,ELA,Fall,2024-10-15,744.7,Proficient
